X,avg_log2FC,pct.1,pct.2,p_val_adj
Nox4,6.121005323,0.57,0.036,1.1762E-185
Iigp1,5.643582877,0.039,0.001,8.4141E-08
Hoga1,1.158783865,0.012,0.006,1
Smcp,6.081880187,0.223,0.004,4.40997E-68
Nr5a2,1.035822738,0.001,0.001,1
Ngf,5.758966457,0.194,0.006,5.95609E-55
Srgn,0.719065898,0.002,0.001,1
Col2a1,0.640955057,0.01,0.01,1
A4gnt,0.333839331,0.001,0.001,1
Fam178b,1.668134785,0.005,0.001,1
Rnase4,2.035030484,0.01,0.001,1
Tinag,0.418127122,0.005,0.005,1
Nr4a2,-2.234450377,0.012,0.067,7.3384E-05
Ecel1,5.155586077,0.435,0.021,2.3036E-134
Slc47a2,1.322105308,0.001,0.001,1
Myoz3,0.602758397,0.004,0.001,1
Slc28a2,5.009048569,0.118,0.006,1.51868E-29
Vtn,0.705836237,0.002,0.001,1
Ttc34,-1.310075669,0.001,0.007,1
Clec4b1,0,0,0,1
Vmn2r63,0.409458197,0.001,0.001,1
Vdr,0.030019748,0.006,0.004,1
Mageb4,-0.456195446,0,0.001,1
Hbb-bt,-0.065963056,0.001,0.002,1
Ccdc83,0.8720842,0.002,0.001,1
Gprc5a,0.651149516,0.001,0.001,1
Olfr472,1.126480162,0.004,0.001,1
Rsad2,4.658454006,0.049,0.004,2.77296E-09
Olfr366,0,0,0,1
Vmn1r180,0,0,0,1
Slc22a7,-0.272588105,0.005,0.008,1
Nkx2-2os,-0.582751851,0,0.004,1
Cyp4b1,0.471586045,0.001,0.002,1
Artn,0.049306504,0.001,0.003,1
Inhbb,4.360660666,0.14,0.008,1.26933E-34
Gstm7,1.684513875,0.005,0.001,1
Smim22,1.291369798,0.013,0.008,1
Vav1,2.103142992,0.004,0.001,1
Srarp,-0.156145557,0.001,0.003,1
Nuf2,-1.102343009,0,0.004,1
Ces1g,0,0,0,1
Col5a3,6.442962268,0.173,0.002,4.81327E-52
Serpinb1c,-0.011500266,0.005,0.005,1
Chrna10,0.55773218,0.001,0.001,1
Rab20,2.953558943,0.037,0.002,1.10173E-06
Nat8f4,2.021423202,0.006,0.003,1
Gpr37l1,0.916782669,0.006,0.003,1
Ms4a12,0.234685275,0,0.001,1
Card11,1.586588068,0.006,0.002,1
Dnajc5g,0,0,0,1
Galp,1.564134476,0.002,0,1
Galnt5,0.723753822,0.004,0.001,1
Sema3b,0.208651745,0.001,0.001,1
Naaladl1,-0.053567169,0.001,0.003,1
Tnfrsf1b,5.61499625,0.195,0.004,1.99431E-57
Fmnl3,4.856574583,0.286,0.014,1.21106E-80
Tbpl2,-0.965653696,0,0.003,1
Scara5,2.333334835,0.01,0.002,1
Acsm5,0,0,0,1
F13b,2.122986744,0.006,0.001,1
Ttc24,-0.90985168,0,0.004,1
Calr4,1.268568888,0.001,0.001,1
Olfr152,1.406528943,0.001,0,1
Olfr91,0,0,0,1
Ccdc68,1.72492906,0.004,0.001,1
Lrrc10b,2.215503572,0.013,0.002,1
Hrc,0.847136972,0.007,0.004,1
Vmn1r58,-0.915901941,0.001,0.006,1
Snx33,1.23323444,0.002,0.001,1
Epb41l4a,5.951902605,0.467,0.045,8.3301E-132
Tmbim7,-0.374416433,0,0.002,1
Gfy,0.995599334,0.002,0.002,1
Olfr30,-1.306317694,0,0.005,1
Gal,2.194176601,0.166,0.054,3.83848E-14
Tnni1,1.667668731,0.005,0.001,1
Anxa2,5.291740112,0.166,0.006,2.94956E-45
Ppp1r32,0.098308187,0.002,0.004,1
Vmn2r107,0.433274901,0.001,0.001,1
Crx,0,0,0,1
Plpp4,0.780153332,0.002,0.004,1
Fignl1,-0.501089143,0.002,0.003,1
Rdh9,0.253167457,0.022,0.016,1
Tm4sf1,5.364561655,0.296,0.015,3.05253E-84
Chrdl1,1.149712228,0.006,0.002,1
Trarg1,0.862073711,0.002,0.004,1
Gnat1,1.486744396,0.002,0.001,1
Slc22a29,2.291514028,0.006,0.001,1
Vipr2,1.434823396,0.011,0.004,1
Vmn2r16,0,0,0,1
Olfr670,0.287418716,0.001,0.001,1
Ms4a4b,0,0,0,1
Ret,5.464885498,0.572,0.033,5.8154E-187
Calhm1,0.046821589,0,0.001,1
Calhm6,-0.433530841,0.001,0.004,1
Npr1,0,0,0,1
Ms4a14,-0.067211128,0,0.001,1
Hand2os1,1.200225101,0.001,0.001,1
Ace2,0,0,0,1
Otos,0.439158296,0.002,0.004,1
Fas,0.410772207,0.001,0.001,1
Ccdc180,1.107356542,0.004,0.002,1
Gimap1,1.50010224,0.002,0.001,1
Haao,-1.139736878,0.004,0.008,1
Vmn1r28,0,0,0,1
Ankrd65,0.763640947,0.002,0.001,1
Rapgef3,1.306220714,0.004,0.003,1
Ces1e,0,0,0,1
Vgll2,-0.397762403,0.007,0.011,1
Cilp,1.060791532,0.004,0.001,1
Slco6d1,0,0,0,1
Stab1,2.620032633,0.011,0.001,1
Timd4,1.767994418,0.006,0.001,1
Lpar3,0.818043802,0.006,0.006,1
H2-M5,1.591346742,0.006,0.002,1
Lyz2,-1.319237145,0.001,0.006,1
Dcaf12l2,-0.073346492,0.001,0.002,1
Arhgap8,-0.21739134,0.001,0.004,1
Lce1a1,4.661870677,0.116,0.002,3.13642E-32
Platr12,0.863558322,0.005,0.002,1
Erbb3,0.304294612,0.001,0.002,1
Cdh26,-0.324877765,0,0.002,1
Themis3,0,0,0,1
Glrp1,0.998977212,0.001,0.001,1
Ccno,0.294910387,0.007,0.004,1
Olfr667,0,0,0,1
Upk3a,0,0,0,1
Olfr1254,0.53888084,0.002,0.002,1
Olfr1152,1.448506502,0.002,0,1
Sh2d1b1,0.132944398,0.001,0.002,1
Mlkl,2.483887616,0.006,0.001,1
Mtnr1b,1.142022488,0.004,0.001,1
Cd300lb,5.776493085,0.135,0.001,1.8226E-39
Olfr859,0.13536832,0,0.001,1
Stra8,0,0,0,1
Ndrg1,5.223788999,0.311,0.016,2.64867E-89
Acsf2,0.86488538,0.005,0.005,1
Pllp,0.616662885,0.006,0.004,1
Ikzf1,2.408606794,0.005,0.002,1
Slc17a2,0,0,0,1
Sprr1a,4.412417322,0.381,0.068,1.42092E-78
Cyp2f2,1.406725254,0.002,0.001,1
Insc,-0.282590036,0,0.002,1
Olfr410,0,0,0,1
Lpin3,2.24660975,0.008,0.002,1
Hs3st6,1.594345888,0.002,0.001,1
C1qa,0.687778792,0.007,0.006,1
Dusp9,1.082793099,0.013,0.006,1
Sec14l5,2.37587408,0.024,0.008,1
Frmd7,0.661602914,0.001,0.001,1
Tead4,2.046256017,0.024,0.007,1
Gp6,-0.132194102,0.001,0.004,1
Echdc3,1.268527568,0.001,0,1
Lefty2,0,0,0,1
Gpr152,0.908383664,0.001,0.001,1
Il4ra,5.253152922,0.104,0.002,3.30396E-28
Olfr372,-0.050511004,0.006,0.006,1
Plg,0.357976015,0.002,0.005,1
Slc39a5,0.444487677,0.002,0.004,1
Slmapos2,0.775623077,0.004,0.002,1
Pnliprp1,3.400289845,0.008,0,1
Treml4,1.814033873,0.011,0.004,1
Gsg1l2,0,0,0,1
Bhmt,-0.118868017,0.001,0.002,1
Tmem184a,0.113162129,0.001,0.001,1
Nkx6-1,0,0,0,1
Hc,1.526243376,0.014,0.001,1
Vwa5a,4.048860951,0.19,0.013,1.24706E-46
Tmppe,-0.832177273,0.002,0.005,1
Inhbc,-0.161243668,0.001,0.004,1
Ccdc114,2.484987642,0.01,0.001,1
Apol6,0.035296074,0,0.001,1
Gbp3,4.251850416,0.049,0.003,7.18316E-10
Mdfi,0.336124511,0.002,0.001,1
Sctr,0.971298035,0.001,0.001,1
Podn,0.342236894,0.006,0.008,1
Vmn1r6,0,0,0,1
Tlr5,1.370690263,0.002,0.001,1
Slco1b2,-0.010937985,0,0.001,1
Spaca7,0,0,0,1
Dcxr,1.795005482,0.01,0.001,1
Pou4f1,1.957794098,0.012,0.004,1
Adora3,0.558673921,0.001,0.001,1
Pkp3,0.262305764,0.01,0.007,1
Rnf122,5.269545363,0.394,0.02,1.3222E-118
Zfy2,-0.304629901,0,0.002,1
Adcy4,3.54081369,0.022,0.001,0.003925132
Plk5,-1.539114327,0,0.006,1
Drc7,0.82733337,0.008,0.006,1
Spint3,0,0,0,1
Olfr365,1.545322838,0.002,0,1
Tfap2b,0.147762377,0.001,0.002,1
Chrnb3,-0.981271181,0.002,0.008,1
Tmem182,2.354701018,0.008,0.001,1
Egr4,-2.314725729,0.039,0.195,8.29832E-21
Myoz2,0.182961472,0.005,0.006,1
Cd86,2.06725062,0.006,0.002,1
Nde1,1.28568541,0.013,0.006,1
Gpx2,-0.098933576,0.004,0.004,1
Rab44,0,0,0,1
Olfr898,0,0,0,1
Vmn1r72,0,0,0,1
Trim30a,5.387965931,0.245,0.018,1.695E-62
Prr15l,1.452376518,0.004,0.001,1
Atf3,5.851265406,0.571,0.042,4.6253E-181
H2-Q4,3.486480865,0.014,0.001,1
H2-T3,0,0,0,1
Aqp12,2.047216007,0.004,0,1
Olfr1033,0.198796576,0.001,0.001,1
Fat2,-0.501130358,0.011,0.017,1
Vmn2r13,0,0,0,1
Wdr63,4.941421999,0.13,0.005,3.10148E-34
Spata13,5.384315654,0.466,0.036,1.4728E-136
Troap,1.50469267,0.008,0.002,1
Olfr639,0.70358099,0.004,0.002,1
Adra2a,0.56737488,0.002,0.002,1
Akna,2.12178731,0.002,0,1
Gbp7,5.020722314,0.119,0.004,3.07934E-31
Olfr1156,-0.818828909,0.008,0.014,1
Scn11a,-0.285709991,0.002,0.005,1
Padi3,2.55248165,0.008,0.001,1
Olfr374,-1.385918952,0.001,0.006,1
Cfhr1,0,0,0,1
Pax2,2.66875907,0.011,0.001,1
Plekhg2,5.369157727,0.133,0.003,4.01832E-37
Muc16,0.332926455,0.001,0.003,1
Plekhg3,2.04953899,0.006,0.002,1
Cd44,5.498770514,0.407,0.022,1.5163E-122
Tent5a,1.413611868,0.001,0,1
Hsf3,0.871325925,0.002,0.002,1
Il13ra1,5.496401206,0.257,0.008,4.63987E-76
Cysltr1,0.401037513,0.001,0.002,1
Gjc3,0.416246847,0.007,0.006,1
Frmpd1os,0.562775536,0.002,0.004,1
Cym,0.163975777,0.004,0.006,1
Vwc2l,1.528587124,0.016,0.008,1
Ube2d2b,0,0,0,1
Hpx,1.069301473,0.002,0.003,1
Btbd18,0,0,0,1
Fam122c,0,0,0,1
Gjd3,0.837897289,0.005,0.004,1
Fadd,-0.306398015,0.002,0.005,1
Slurp1,0.296426803,0.002,0.005,1
Mst1,0,0,0,1
Pou2f3,0.068964217,0.002,0.004,1
Clic1,4.802581952,0.208,0.011,7.84325E-56
Prok1,0.531337784,0.006,0.006,1
Slc45a2,0.974601841,0.005,0.003,1
Mutyh,1.102528521,0.022,0.012,1
Glis3,6.055396481,0.46,0.084,6.7299E-102
Platr1,0.478717524,0.001,0.002,1
Nlrp6,0,0,0,1
Fmo1,-0.026764286,0,0.001,1
Ttc29,2.61922813,0.008,0.001,1
Ms4a6d,3.593816429,0.025,0.003,0.023179435
Il20ra,5.408818127,0.077,0.001,2.95085E-20
Nkx6-2,0.634968011,0.001,0.001,1
B3galt4,-0.777743582,0.004,0.013,1
Olfr872,0.255677769,0.001,0.002,1
Adgrg7,-0.062749325,0,0.001,1
Nr2f2,1.948219611,0.027,0.007,1
Lrcol1,0.481906488,0.001,0.001,1
Cyp2c67,0,0,0,1
Best2,0,0,0,1
Fcgr2b,0.539846038,0,0.001,1
Car1,1.934622203,0.005,0,1
Defb19,0,0,0,1
Olfr729,0,0,0,1
Pxdc1,6.45219606,0.266,0.004,1.63584E-83
Pcdhb13,-0.367733771,0.002,0.006,1
Id3,2.601802285,0.011,0.003,1
Tcp10b,0.866310491,0.008,0.008,1
Cldn23,1.469114958,0.04,0.011,0.099839245
Pard3bos1,0.759284001,0.005,0.001,1
Ccl2,2.466417165,0.022,0.003,0.287330177
Spata3,-0.280200709,0.001,0.002,1
Ifitm6,0,0,0,1
Kif16bos,-1.010192382,0,0.004,1
Lmod3,1.056068347,0.01,0.003,1
Lrig3,-0.583046327,0.001,0.004,1
Vmn2r92,-0.018657745,0,0.001,1
Ebf2,-0.148977213,0.001,0.003,1
C2,-1.335202696,0.017,0.036,1
Vmn1r35,0,0,0,1
Htr3b,0.671361015,0.001,0.001,1
Rimbp3,-0.485600352,0,0.002,1
Vmn2r77,4.685965996,0.042,0.001,1.0775E-09
Ccl4,2.475035863,0.004,0.001,1
Wfdc8,0.866986257,0.014,0.008,1
Mup18,0,0,0,1
Ppp3r2,0.266936167,0.001,0.004,1
Vmn2r20,0.44804146,0,0.001,1
Ffar4,0,0,0,1
Tnfrsf14,0.482235244,0.001,0.002,1
Rasd1,-0.280863018,0.001,0.004,1
Hspb7,1.134104846,0.002,0.001,1
Traj27,-1.955132231,0.002,0.015,1
Mbd3l2,-1.362365694,0,0.005,1
Runx3,-1.412772673,0,0.004,1
Scarf2,0.89457198,0.001,0.001,1
Tonsl,1.786423814,0.024,0.01,1
R3hdml,0,0,0,1
Cdca5,-0.367149671,0.002,0.002,1
Abca1,5.001395759,0.751,0.103,7.8563E-238
Gabrr1,0.510982485,0.001,0.001,1
Olfr1274-ps,0,0,0,1
Adap2os,1.589774111,0.005,0.002,1
Tmem132cos,-0.045687597,0,0.001,1
Mug2,0,0,0,1
Chat,0,0,0,1
Gldnos,0.344410389,0.011,0.007,1
Tbata,-0.192322263,0.008,0.009,1
Cdh17,0.424489022,0.004,0.004,1
Antxrl,7.128501488,0.153,0.001,1.61847E-46
Pstpip1,-0.274566856,0.012,0.024,1
Olfr1116,0,0,0,1
Fcgr4,0.408963219,0.004,0.002,1
Trh,-0.016535042,0.002,0.004,1
Als2cl,1.128338254,0.001,0.001,1
mt-Atp8,0.483216796,0.001,0.002,1
Gas2l2,0.557000543,0.013,0.014,1
Ins2,0.418798458,0.002,0.001,1
Olfr250,-0.22678164,0,0.002,1
Hist1h2ap,-1.114913244,0.001,0.006,1
Ap5b1,0.99005483,0.004,0.001,1
Arc,-0.514221681,0.108,0.155,1
Crhbp,0.801036173,0.001,0.001,1
Cpne2,4.712570236,0.372,0.019,2.3703E-109
Uts2,0.788520842,0.007,0.005,1
Npas4,-4.520207456,0.014,0.234,4.15538E-40
Eva1a,-0.488169171,0,0.001,1
Trim30c,3.613259383,0.02,0.001,0.009416882
Foxr1,1.215457291,0.001,0,1
Zc2hc1c,0.163418271,0.01,0.006,1
Hpca,-0.237451654,0.042,0.059,1
Arhgap27os1,0.741440651,0.002,0.001,1
Vmn2r83,0.489651225,0.005,0.006,1
Egr1,-0.942758353,0.136,0.256,3.23509E-07
Fam71e2,1.264490811,0.004,0.001,1
Pcdhb15,-0.176755989,0.008,0.014,1
C4b,1.403637152,0.001,0,1
Lrp4,1.228787051,0.005,0.002,1
Camk2d,4.360689127,0.323,0.039,6.27149E-75
Olfr73,-0.026253599,0.008,0.013,1
Rhoh,0.93470681,0.005,0.002,1
Smtn,1.733693144,0.005,0.002,1
Ccl19,-0.219027771,0.006,0.006,1
Ano1,5.626793375,0.139,0.004,1.82033E-38
Awat1,0,0,0,1
Trim67,1.446228951,0.03,0.014,1
Sit1,0,0,0,1
Sult2a6,0,0,0,1
Gpr174,0,0,0,1
Lrp2,0.820513257,0.008,0.004,1
Fam149a,-0.830336599,0.004,0.01,1
Olfr732,2.80754736,0.008,0.001,1
Ildr1,0.352117633,0.001,0.001,1
Smim5,-0.11156339,0.008,0.008,1
Klhdc9,-1.680060142,0.023,0.069,0.038346837
Vnn1,0,0,0,1
Bcas1,1.905064115,0.016,0.006,1
Cyp26c1,1.117298624,0.001,0.001,1
Oasl1,0,0,0,1
Hrg,0,0,0,1
Plac8,0,0,0,1
Obox1,0.970570294,0.002,0.001,1
Egr3,-0.669717053,0.078,0.126,1
Lpo,0.298000442,0,0.001,1
Tmprss11f,-0.466515849,0.004,0.004,1
Kbtbd8os,0.429161461,0.005,0.006,1
Smim6,-0.782908904,0.005,0.008,1
Rp1l1,3.246137519,0.018,0.001,0.056046172
Rpp25,1.323645886,0.001,0,1
Spata31d1d,-0.857953454,0.001,0.005,1
Ssmem1,0.656729379,0.004,0.002,1
Scn4a,0,0,0,1
Tbx21,-0.244233147,0,0.002,1
Nfatc4,0.882038824,0.002,0.001,1
Sst,0.056882392,0.006,0.008,1
Sgo2a,-1.318662207,0.005,0.014,1
Mc1r,0.495377222,0.017,0.013,1
Ssx9,-0.411131297,0,0.003,1
Spic,0,0,0,1
Traj18,0,0,0,1
Ermap,0.605117631,0.002,0.001,1
Lypd6,0.182243061,0.005,0.004,1
Galntl5,-0.130188904,0.002,0.004,1
Wscd1,0.040127349,0.012,0.011,1
Rinl,1.624626795,0.022,0.012,1
Ccl6,1.680944865,0.002,0.001,1
Wfikkn1,0.873323029,0.011,0.006,1
Slc2a7,0,0,0,1
Trp53i11,4.101222256,0.102,0.006,2.99879E-24
Epcam,-0.69570523,0.002,0.002,1
Vmn1r229,0,0,0,1
Tspear,0.98214272,0.001,0.001,1
Ampd1,-0.6618773,0.001,0.004,1
Cutal,0.072133695,0.001,0.002,1
Olfr1432,0.361706621,0.004,0.003,1
Cdh3,-0.120512524,0,0.001,1
Dleu7,0.502898238,0.02,0.011,1
Cdcp2,-0.013358424,0,0.001,1
Aoc3,1.429235195,0.004,0.001,1
Avpr2,0,0,0,1
Cps1,0.926652226,0.002,0.001,1
Aadac,0,0,0,1
Tssk6,0,0,0,1
Gchfr,0.462094194,0.004,0.002,1
Pin1rt1,-0.707734948,0.001,0.007,1
Siglech,1.677713813,0.004,0.001,1
Nr5a1,1.233879255,0.004,0.001,1
Fam24b,-0.287194464,0.001,0.004,1
Olfr1238,0.25778411,0.002,0.002,1
Fam124b,5.700643538,0.117,0.001,2.11098E-33
Icos,-0.040577467,0.002,0.005,1
Galr1,0.024160223,0,0.001,1
Fcer1g,0.965669283,0.018,0.009,1
Olfr39,0.289857686,0,0.001,1
Fosl2,0.908522971,0.153,0.088,0.040365586
Ankrd63,0.161456332,0,0.001,1
Slc22a20,0.286460712,0.006,0.003,1
Iba57,0.345068653,0.013,0.014,1
Plac8l1,0.788923879,0.017,0.011,1
Morn5,2.541928253,0.016,0.004,1
Speer4cos,0,0,0,1
Pla2g1b,0,0,0,1
Syne3,0.998471517,0.046,0.028,1
Mmp12,4.918696074,0.08,0.003,1.41014E-19
Mettl7a2,-0.36409037,0,0.002,1
Col6a6,0.503391528,0.004,0.004,1
Lce1c,4.185669231,0.075,0.003,6.16139E-18
Muc15,-1.495589319,0.172,0.403,2.19792E-27
C6,0.430026331,0.002,0.001,1
Tagln2,2.364035382,0.028,0.004,0.049293433
Pnliprp2,1.148144281,0.01,0.004,1
Olfr204,0.730924757,0.001,0.001,1
Fam186a,0.532883515,0.004,0.005,1
Unc5cl,-0.222717223,0.002,0.003,1
Ifi44,5.194671262,0.117,0.008,2.60416E-27
Olfr825,0,0,0,1
Prr36,0.080547681,0.033,0.036,1
Pald1,0.113847072,0.072,0.057,1
Olfr1346,0.029120764,0,0.001,1
Catsper4,3.228211843,0.013,0.001,1
Foxd2os,1.838829939,0.005,0.001,1
Zdhhc11,-0.397604026,0.001,0.004,1
Scml2,0.22193678,0.018,0.013,1
Vmn2r88,0,0,0,1
Psd4,2.341895731,0.014,0.003,1
Prr18,0.777519203,0.006,0.001,1
Lama5,5.547120637,0.284,0.011,1.0553E-83
Tspan18,5.279294746,0.033,0,2.14114E-07
Aplnr,0.732532483,0.006,0.003,1
Gpr165,0.747957001,0.005,0.005,1
Atp6v1c2,4.223956902,0.08,0.003,1.54498E-19
St6galnac2,-0.10087528,0.034,0.043,1
Kcnk18,-0.663723708,0.007,0.015,1
Afm,-0.310876548,0,0.001,1
Dock8,4.183444416,0.243,0.019,2.36014E-60
Tmem45a,0.341813148,0.001,0.001,1
Nt5c1a,0.82238752,0.047,0.032,1
Tmem249,0,0,0,1
Ifi203,4.710988149,0.053,0.004,2.01533E-10
Lfng,1.702740372,0.002,0,1
Drr1,2.08480228,0.004,0,1
Hba-a1,0.093828336,0.002,0.004,1
Ccdc80,2.282272004,0.037,0.006,0.000721534
Vmn2r100,0,0,0,1
Dmrt1,0.645601547,0.002,0.001,1
Melk,1.475284829,0.031,0.008,0.60543792
Trim54,0,0,0,1
Dbil5,0.510001288,0.002,0.003,1
Edn1,2.165805682,0.002,0,1
Smco2,1.852919354,0.005,0.001,1
Zdhhc19,0.784680604,0.014,0.008,1
Tmem236,-0.24516375,0.013,0.011,1
Chrna5,-0.268701647,0.002,0.005,1
Cdkn2b,3.864356202,0.059,0.003,6.42256E-13
Adamts19,0.191385153,0.016,0.012,1
Ltb4r1,0.622709505,0.001,0.001,1
Olfr288,-0.976035325,0.005,0.009,1
Nfkbie,-0.834801375,0.001,0.004,1
Dhrs9,4.876933566,0.036,0,1.48346E-08
Vmn2r124,0.453764107,0.011,0.008,1
Chil6,0.503288533,0.001,0.001,1
Tmem82,0.114092561,0.001,0.001,1
Platr28,-1.388937295,0,0.005,1
Rdh16,-0.608653892,0.01,0.014,1
Psg17,-0.710266785,0,0.002,1
Flicr,1.635716553,0.006,0.001,1
Stard4,-1.196921132,0.033,0.081,0.137114853
Arl9,0.427391131,0.013,0.01,1
Zbtb22,0.455794771,0.013,0.013,1
Lrg1,-0.741301998,0,0.004,1
Ttc12,3.823530398,0.036,0.001,9.5271E-08
Defb37,-0.051891866,0,0.002,1
Chst5,-0.992608605,0.002,0.004,1
Drd3,0.95086195,0.002,0.001,1
Ctss,0.987111027,0.02,0.015,1
Spesp1,0,0,0,1
Ros1,0.601907542,0.029,0.021,1
Thbd,-1.76380564,0.004,0.024,1
Sytl5,4.712290296,0.075,0.002,1.09E-18
Ces4a,0.640740505,0.001,0.001,1
Gml2,3.495417107,0.014,0,0.137381057
Csf2rb2,3.235047354,0.049,0.007,1.73035E-06
Slc2a5,-2.127081002,0,0.008,1
Flnc,5.009495795,0.134,0.007,1.70579E-33
Rmst,3.967089986,0.029,0.002,0.00044467
Ddx3y,-0.943030584,0.214,0.407,4.21961E-16
Myom3,0.407536764,0,0.001,1
Lgi4,-1.227192792,0.007,0.021,1
Hist1h1d,1.596973524,0.001,0,1
Nr4a3,-1.560551138,0.06,0.191,3.75608E-13
Gab1,2.394427197,0.043,0.008,0.000310161
Skint10,0,0,0,1
Slc24a1,0.845819252,0.061,0.038,1
Olfr1330,0.154866066,0.004,0.004,1
Atoh1,-0.408889973,0,0.002,1
Olfr398,0,0,0,1
Rassf2,-0.186886009,0.017,0.022,1
Ppp1r3g,0.839277688,0.004,0.002,1
Itih4,1.627949811,0.007,0.001,1
F2,0.089231843,0.016,0.013,1
Prlr,0.622930587,0.004,0.002,1
Pcsk1,-2.65392079,0.063,0.392,7.31993E-60
Vmn1r38,-0.704481411,0.004,0.007,1
Adamts3,4.939345912,0.217,0.015,2.42516E-55
Serpinb2,3.96070263,0.013,0.001,1
Bsph1,0.939479813,0.01,0.004,1
Clec1a,-0.684890514,0.004,0.008,1
Hist1h3f,0.266822076,0,0.001,1
Bcas1os2,2.928144743,0.03,0.002,0.000198581
Ms4a1,0.878535077,0.002,0.002,1
Drd5,0.590726687,0.001,0.001,1
Defb39,0.70670005,0.001,0.002,1
Mgam,2.489248954,0.01,0.001,1
Gulo,1.070542285,0.002,0.001,1
Ccl7,2.0459521,0.017,0.004,1
Pcsk4,0.281545273,0.024,0.025,1
Gsdma3,0,0,0,1
Cd55b,1.084779291,0.008,0.005,1
Nkain1,4.71006944,0.353,0.025,2.45972E-97
Plpp3,4.524075485,0.108,0.008,2.11345E-24
Ramp2,-0.289268741,0.008,0.019,1
Cyp2c66,1.776960372,0.006,0.001,1
Dock5,4.016837256,0.127,0.013,3.38971E-26
Cited4,0.386290655,0.001,0.001,1
Gssos2,-0.082917657,0.004,0.005,1
Olfr164,1.493416476,0.005,0.001,1
Vmn2r69,0.160520663,0.001,0.001,1
Crygn,-0.672036946,0.001,0.004,1
Cd109,1.494375191,0.016,0.01,1
Cd83,-2.253449248,0.012,0.047,0.247553504
Rpa2,0.399787431,0.042,0.033,1
Il27,0.413315319,0.005,0.004,1
Sgsh,-0.405144067,0.001,0.003,1
Ccdc113,0.47011983,0.036,0.03,1
Omp,0.647764874,0.002,0.001,1
Ivl,5.326028363,0.108,0.001,1.41245E-30
Gpr84,0.033719685,0,0.001,1
Hba-a2,1.079803015,0.006,0.002,1
Sytl3,3.877058631,0.027,0.001,0.000111314
Ppp1r1b,-0.089451721,0.01,0.011,1
Ccdc178,1.517199022,0.014,0.006,1
Ephx1,-0.115793328,0.025,0.038,1
Rab29,2.355540471,0.031,0.005,0.013049714
Trim34a,5.121535149,0.063,0.001,1.48675E-15
Olfr607,0,0,0,1
Try10,0,0,0,1
Mndal,4.635766605,0.063,0.004,8.12832E-13
Adgrf3,0.435879211,0.001,0.001,1
Olfr338,0.296939877,0.001,0.003,1
Pcdhgb6,0.567740834,0.025,0.017,1
Plau,2.028262681,0.012,0.001,1
Catsperb,0.044785264,0.004,0.006,1
Slc5a12,-0.373272586,0.081,0.114,1
Catsper1,-0.470870004,0.001,0.006,1
mt-Nd4,0.13413312,0.049,0.064,1
Wnt11,-0.199263664,0.001,0.001,1
Igflr1,0.225787227,0.034,0.04,1
Arhgap30,1.034161413,0.011,0.007,1
Fsip2,-0.024739264,0.005,0.005,1
Gucy2g,-0.746512048,0.018,0.047,1
Trmt112,-0.198838044,0.069,0.092,1
Olfr71,0.556191554,0.002,0.003,1
Olfr1256,-2.01028047,0.02,0.08,0.000128947
Caskin2,0.232762181,0.012,0.014,1
Gng11,-0.959291179,0,0.002,1
Vps25,0.21488883,0.005,0.004,1
Tsku,0.035214881,0.001,0.002,1
Ccdc103,0.433913868,0.007,0.008,1
Entpd1,0.218456174,0.054,0.051,1
Six4,1.208518311,0.02,0.011,1
Tdrd1,-0.790592014,0.006,0.012,1
Cmtm2b,0.885455161,0.002,0.001,1
Hsd17b3,0.012168339,0.001,0.001,1
Ets1,1.203764987,0.006,0.002,1
Wdr31,0.347408946,0.106,0.086,1
Akr1c14,0,0,0,1
Adipoq,0,0,0,1
Tpsg1,0.084039866,0,0.001,1
Pdzph1,0.060065435,0,0.001,1
Ly6g5b,0.571831058,0.001,0.001,1
Mobp,-0.438991506,0.005,0.007,1
Kntc1,-0.128941036,0.008,0.008,1
Ccdc96,-0.072072966,0.008,0.011,1
Mup6,0.019341745,0.001,0.003,1
Olfr1262,4.757786334,0.03,0.001,7.67449E-06
Vrtn,-1.312261197,0.002,0.006,1
Rnf26,0.135928331,0.013,0.013,1
Trpv1,-0.66833571,0.001,0.006,1
Mip,0.107774737,0.005,0.005,1
Tmcc3os,1.944966953,0.001,0,1
Idi1,-1.256113882,0.037,0.098,0.002893643
Lama4,-0.967329476,0.067,0.151,0.000166893
Kcnn4,-1.2061131,0.001,0.004,1
Atp6v1b1,-1.644733567,0.006,0.02,1
Cdk15,3.889724386,0.136,0.01,1.43896E-31
Musk,0.793304305,0.001,0.002,1
Heph,0.442649349,0.001,0.001,1
Dsn1,-0.194659174,0.014,0.014,1
Vmn2r78,5.308112126,0.072,0.001,1.09893E-18
Ccl28,0.394412944,0.078,0.074,1
Fpr3,0.254091217,0.002,0.003,1
Akr1b8,1.744453943,0.006,0.001,1
Tmem125,0.741684806,0.002,0.001,1
Tcf19,-0.428089959,0.011,0.016,1
Spint1,-0.280268713,0,0.001,1
Sdc1,4.693104551,0.092,0.004,4.01407E-22
Pgap3,0.577709126,0.051,0.046,1
B3gat2,-1.516473185,0.176,0.391,3.2214E-25
Trcg1,0.929906053,0.022,0.015,1
Naip1,-0.238784702,0.014,0.021,1
Cdh1,-0.577253931,0.001,0.003,1
Plcz1,1.045828759,0.008,0.008,1
