X,avg_log2FC,pct.1,pct.2,p_val_adj
Mx1,0,0,0,1
Mx2,0,0,0,1
Mxd1,-0.023615636,0.164,0.181,1
Mxd3,0.408694793,0.007,0.005,1
Mxd4,-0.040615507,0.283,0.309,1
Mxi1,0.534673885,0.465,0.396,4.71E-14
Mxra7,0.110466322,0.03,0.031,1
Mxra8,0.019422971,0.013,0.014,1
Mxra8os,0,0,0,1
Myadm,-0.19796278,0.112,0.13,1
Myadml2,0.263097194,0.006,0.007,1
Myadml2os,-0.17969016,0.048,0.057,1
Myb,-0.535217802,0.022,0.036,1
Mybbp1a,-0.188685356,0.191,0.226,1
Mybl1,-0.758305548,0.032,0.048,1
Mybl2,-0.519580101,0.064,0.082,1
Mybpc1,-1.519640226,0.008,0.012,1
Mybpc2,0.672236477,0.004,0.002,1
Mybpc3,0.945707114,0.005,0.003,1
Mybph,0.509534146,0.006,0.007,1
Mybphl,0.289207406,0.014,0.015,1
Myc,-0.09179474,0.014,0.022,1
Mycbp,0.204684431,0.724,0.718,0.274667316
Mycbp2,-0.043018208,0.995,0.991,0.373027974
Mycbpap,-0.450727207,0.064,0.104,0.0000214
Mycl,-0.19170273,0.001,0.001,1
Mycn,-0.539338483,0.014,0.027,0.859055894
Mycs,0,0,0,1
Myct1,0.527557088,0.001,0.001,1
Myd88,-0.864925444,0.003,0.006,1
Mydgf,-0.552996941,0.109,0.161,0.00000363
Myef2,-0.016600186,0.73,0.766,1
Myf5,0,0,0,1
Myf6,0,0,0,1
Myg1,-0.167785619,0.097,0.113,1
Myh1,-1.519105427,0,0.001,1
Myh10,-0.13535758,0.855,0.892,0.0000749
Myh11,-1.550416252,0.029,0.042,1
Myh13,0,0,0,1
Myh14,-1.900369082,0.005,0.014,0.968339129
Myh15,-1.179213489,0.024,0.054,0.000000534
Myh2,0.687794716,0.004,0.002,1
Myh3,-1.460012137,0.007,0.017,1
Myh4,1.109290031,0.001,0,1
Myh6,-0.805101006,0.012,0.018,1
