X,avg_log2FC,pct.1,pct.2,p_val_adj
Eml4,0.018464838,0.54,0.549,1
Eml5,0.179204132,0.824,0.805,0.082779233
Eml6,-0.382896335,0.077,0.104,1
Emp1,-0.084335504,0.618,0.633,1
Emp2,0.166065705,0.74,0.697,1
Emp3,0.086150253,0.512,0.517,1
Emsy,0.147162722,0.056,0.055,1
Emx1,0.14457647,0.402,0.383,1
Emx2,-0.091540536,0.092,0.111,1
Emx2os,0.052155319,0.999,0.999,1
En1,0,0,0,1
En2,0.186686325,0.36,0.349,1
Enah,-0.017118161,0.276,0.295,1
Enam,0,0,0,1
Enc1,-0.37230768,0.076,0.087,1
Endod1,0.02807957,0.051,0.05,1
Endog,-1.254213556,0,0.002,1
Endou,0.977937721,0.01,0.006,1
Endov,-0.462842371,0.003,0.006,1
Eng,0,0,0,1
Engase,-0.033116897,0.87,0.871,1
Enho,0.144156194,0.492,0.499,1
Enkd1,0.928143334,0.004,0.003,1
Enkur,0,0,0,1
Eno1,0,0,0,1
Eno1b,0.076695258,0.476,0.462,1
Eno2,-0.129473994,0.161,0.195,1
Eno3,0.112310813,0.556,0.542,1
Eno4,0.087892412,0.736,0.742,1
Enoph1,0,0,0,1
Enox1,-0.244834998,0.161,0.179,1
Enox2,-0.292378014,0.036,0.04,1
Enpep,0.032660215,0.011,0.009,1
Enpp1,0.468046151,0.005,0.003,1
Enpp2,0.185244917,0.633,0.607,1
Enpp3,-0.052302321,0.218,0.233,1
Enpp4,0.12489445,0.23,0.219,1
Enpp5,-0.625684874,0.008,0.01,1
Enpp6,0.253475757,0.044,0.037,1
Enpp7,0,0,0,1
Ensa,-2.05344597,0.001,0.003,1
Enthd1,-0.0000528,0.684,0.693,1
Entpd1,-0.061757505,0.163,0.172,1
Entpd2,-0.098532682,0.18,0.183,1
Entpd3,-0.132329639,0.145,0.17,1
Entpd4,-0.081041058,0.486,0.512,1
Entpd4b,0,0,0,1
Entpd5,0,0,0,1
Entpd6,0,0,0,1
Entpd7,0.050757179,0.202,0.189,1
Entpd8,0,0,0,1
Entr1,0,0,0,1
Eny2,0,0,0,1
Eogt,-0.052476281,0.208,0.217,1
Eomes,-0.519656985,0.002,0.002,1
Ep300,0,0,0,1
Ep400,0,0,0,1
Epas1,0,0,0,1
Epb41,0.419917377,0.372,0.315,0.09576534
Epb41l1,0,0,0,1
Epb41l2,0.061834492,0.141,0.144,1
Epb41l3,0,0,0,1
Epb41l4a,0,0,0,1
Epb41l4aos,-0.293212315,0.085,0.114,1
Epb41l4b,0.025318236,0.295,0.314,1
Epb41l5,-0.00270645,0.153,0.167,1
Epb42,0.249889418,0.275,0.257,1
Epc1,0,0,0,1
Epc2,0,0,0,1
Epcam,0,0,0,1
Epdr1,0.102129431,0.504,0.515,1
Epg5,-0.217060147,0.311,0.365,1
Epgn,0.104799806,0.331,0.303,1
Epha1,0,0,0,1
Epha10,-0.143107686,0.007,0.006,1
Epha2,-0.36774455,0.041,0.05,1
Epha3,0.249729405,0.785,0.745,0.000000973
Epha4,0.446909841,0.005,0.003,1
Epha5,-0.075684417,0.104,0.117,1
Epha6,-2.295435444,0,0.004,1
Epha7,-0.998061875,0.008,0.014,1
Epha8,-0.121518662,0.063,0.074,1
Ephb1,0.046337721,0.595,0.622,1
Ephb2,-0.032247276,0.199,0.21,1
Ephb3,0.597156044,0.148,0.111,1
Ephb4,0.241188831,0.056,0.051,1
Ephb6,0.080151288,0.141,0.133,1
Ephx1,0,0,0,1
Ephx2,0.030902148,0.174,0.187,1
Ephx3,-0.083079437,0.253,0.275,1
Ephx4,-0.139868408,0.179,0.203,1
Epm2a,-1.255049217,0,0.001,1
Epm2aip1,0.257610579,0.088,0.083,1
Epn1,-0.386224514,0.125,0.16,1
Epn2,0,0,0,1
Epn3,0.53315275,0.005,0.003,1
Epo,-1.4695171,0.002,0.004,1
Epop,0,0,0,1
Epor,0,0,0,1
Epp13,0,0,0,1
Eppin,0,0,0,1
Eppk1,0,0,0,1
Eprn,-0.070156288,0.107,0.102,1
Eprs,-0.34642931,0.003,0.003,1
Eps15,-0.045069282,0.142,0.158,1
Eps15l1,-0.530759457,0.014,0.02,1
Eps8,0.062955408,0.388,0.388,1
Eps8l1,0,0,0,1
Eps8l2,0,0,0,1
Eps8l3,0,0,0,1
Epsti1,0,0,0,1
Epx,-2.447660931,0.003,0.008,1
Epyc,-0.19508085,0.236,0.275,1
Eqtn,-0.024418505,0.878,0.892,1
Eral1,0.05507205,0.119,0.119,1
Erap1,-0.180773871,0.056,0.061,1
Eras,0.029694253,0.133,0.15,1
Erbb2,0.007797184,0.197,0.205,1
Erbb3,0.001358032,0.216,0.225,1
Erbb4,0,0,0,1
Erbin,0,0,0,1
